-0.2045  	0.19410  	-0.0678  	-0.4143  	0.03079  	-0.7088  	0.00316  	0.20363  	0.17496  	-0.0618  	0.86774  	0.70447  	-0.1340  	-0.3797  	-1.3013  	0.34179  	0.22945  	0.01780  	0.27657  	0.23587  	-0.0325  	0.46762  	-0.0870  	0.64286  	-0.2469  	0.19772  	0.52150  	-0.4414  	-0.4818  	-0.1894  	0.05443  	0.06660  	0.37145  	-0.0626  	0.04597  	0.06228  	0.33071  	-0.0935  	-0.1725  	0.26819  	0.23344  	0.03155  	-0.0126  	0.12764  	0.01623  	-0.0568  	-0.0377  	0.12686  	0.03645  	-0.0307  	-0.0276  	-0.0470  	-0.0277  	-0.0027  	-0.0228  	-0.0051  	-0.0147  	-0.0204  	-0.0019  	-0.0107  	-0.0391  	0.01709  	0.01603  	0.01349  	0.06410  	-0.0729  	0.09507  	0.01481  	-0.0283  	0.92607  	
-0.3710  	0.15856  	-0.1559  	-0.5993  	-0.0365  	-0.8487  	-0.0973  	0.18770  	0.14865  	-0.0476  	0.92122  	0.66484  	-0.1857  	-0.4699  	-1.3288  	0.27577  	0.26919  	-0.0254  	0.29968  	0.16585  	0.01881  	0.46198  	-0.0016  	0.61377  	-0.3317  	0.23956  	0.56854  	-0.4706  	-0.5530  	-0.2030  	0.04611  	0.07339  	0.33844  	-0.0679  	0.03982  	0.05721  	0.33882  	-0.0728  	-0.1912  	0.24069  	0.23087  	0.03656  	-0.0311  	0.11257  	0.02393  	-0.0463  	-0.0388  	0.11256  	0.02805  	-0.0185  	-0.0422  	-0.0427  	-0.0172  	0.00334  	-0.0229  	-0.0124  	-0.0212  	-0.0180  	-0.0012  	-0.0188  	-0.0376  	0.01731  	0.01150  	0.01172  	0.06228  	-0.0740  	0.09331  	0.01600  	-0.0293  	0.95136  	
-0.3452  	0.19864  	-0.1005  	-0.6529  	-0.0916  	-0.8271  	-0.0442  	0.19642  	0.15886  	-0.0479  	0.85538  	0.63450  	-0.1659  	-0.4735  	-1.3510  	0.28319  	0.26928  	-0.0186  	0.26948  	0.18583  	-0.0636  	0.48738  	0.04236  	0.58603  	-0.2934  	0.24734  	0.51977  	-0.4362  	-0.4768  	-0.2012  	0.05864  	0.04722  	0.35298  	-0.0712  	-0.0547  	0.07417  	0.31099  	-0.0810  	-0.1584  	0.22870  	0.28333  	0.05053  	-0.0009  	0.12453  	0.02393  	-0.0564  	-0.0253  	0.13141  	0.03301  	-0.0312  	-0.0519  	-0.0385  	-0.0258  	0.00718  	-0.0190  	-0.0099  	-0.0145  	-0.0213  	0.00614  	-0.0241  	-0.0337  	0.01918  	0.01341  	0.01187  	0.06135  	-0.0759  	0.09299  	0.01648  	-0.0300  	0.97496  	
-0.1480  	0.18696  	-0.0046  	-0.4836  	-0.0267  	-0.5922  	-0.0448  	0.21064  	0.21502  	-0.1535  	0.69202  	0.66062  	-0.1205  	-0.4940  	-1.2738  	0.40136  	0.31586  	-0.0296  	0.26262  	0.13867  	-0.1220  	0.46402  	0.00564  	0.55797  	-0.2823  	0.25807  	0.53444  	-0.3662  	-0.4442  	-0.1878  	0.06605  	0.09841  	0.37021  	-0.0539  	-0.0643  	0.06393  	0.28246  	-0.0942  	-0.1473  	0.22384  	0.30802  	0.02649  	0.02490  	0.14395  	0.02192  	-0.0572  	-0.0312  	0.13479  	0.04025  	-0.0330  	-0.0422  	-0.0418  	-0.0235  	-0.0012  	-0.0153  	-0.0114  	-0.0182  	-0.0198  	-0.0013  	-0.0247  	-0.0332  	0.02265  	0.02347  	0.02440  	0.06199  	-0.0786  	0.09529  	0.01663  	-0.0299  	0.97825  	
0.08808  	0.26460  	0.10041  	-0.3176  	0.03783  	-0.5692  	-0.0185  	0.22467  	0.22191  	-0.0643  	0.64211  	0.78476  	-0.0883  	-0.4779  	-1.2694  	0.47953  	0.23924  	0.01019  	0.28114  	0.24767  	-0.1705  	0.47452  	-0.0588  	0.48030  	-0.3351  	0.23418  	0.42938  	-0.2914  	-0.4108  	-0.1899  	0.04920  	0.09186  	0.35848  	-0.0479  	-0.0649  	0.09298  	0.26230  	-0.0784  	-0.1187  	0.24841  	0.31044  	0.03413  	0.03387  	0.14749  	0.01125  	-0.0609  	-0.0312  	0.16074  	0.05598  	-0.0441  	-0.0302  	-0.0396  	-0.0200  	-0.0027  	-0.0141  	-0.0144  	-0.0123  	-0.0210  	0.00150  	-0.0300  	-0.0378  	0.01820  	0.01881  	0.02143  	0.06200  	-0.0812  	0.10072  	0.01612  	-0.0300  	0.97555  	
0.11566  	0.26551  	0.11704  	-0.2955  	0.07497  	-0.5747  	-0.0119  	0.16252  	0.17746  	-0.0388  	0.66041  	0.71174  	-0.1190  	-0.4672  	-1.2981  	0.51949  	0.21779  	0.02707  	0.25774  	0.28569  	-0.1987  	0.47169  	-0.1098  	0.48562  	-0.3082  	0.22397  	0.44362  	-0.3099  	-0.3810  	-0.1811  	0.02343  	0.10813  	0.35780  	-0.0474  	-0.0453  	0.14944  	0.25258  	-0.0839  	-0.1288  	0.28257  	0.28016  	0.02495  	0.02583  	0.14069  	0.01458  	-0.0566  	-0.0308  	0.15716  	0.05710  	-0.0378  	-0.0239  	-0.0412  	-0.0215  	-0.0023  	-0.0140  	-0.0127  	-0.0116  	-0.0159  	-0.0015  	-0.0244  	-0.0346  	0.00881  	0.02498  	0.01750  	0.06368  	-0.0849  	0.10657  	0.01586  	-0.0307  	0.99577  	
-0.1423  	0.18281  	-0.0828  	-0.2584  	0.07484  	-0.6986  	-0.0691  	0.17649  	0.17941  	-0.0805  	0.68986  	0.75380  	-0.1491  	-0.4649  	-1.3374  	0.42661  	0.23053  	0.02375  	0.26499  	0.30240  	-0.1606  	0.44698  	-0.1157  	0.54684  	-0.2813  	0.22837  	0.44360  	-0.2850  	-0.4052  	-0.1763  	0.03385  	0.09652  	0.33414  	-0.0537  	-0.0348  	0.14599  	0.23068  	-0.0916  	-0.1388  	0.24969  	0.26342  	0.03663  	0.01142  	0.14644  	0.01961  	-0.0684  	-0.0402  	0.14915  	0.04252  	-0.0423  	-0.0250  	-0.0375  	-0.0212  	0.00297  	-0.0154  	-0.0110  	-0.0051  	-0.0208  	0.00664  	-0.0213  	-0.0353  	0.01284  	0.01960  	0.01304  	0.06431  	-0.0879  	0.11162  	0.01505  	-0.0307  	1.01336  	
-0.3049  	0.13459  	-0.2614  	-0.1679  	0.26765  	-0.8422  	-0.0590  	0.22985  	0.20922  	-0.0670  	0.76520  	0.91392  	-0.0610  	-0.3174  	-1.1203  	0.34208  	0.19804  	0.01227  	0.23973  	0.32355  	-0.1295  	0.47928  	-0.1182  	0.52431  	-0.3378  	0.25041  	0.37520  	-0.2003  	-0.3671  	-0.1771  	0.04073  	0.02235  	0.43242  	-0.0409  	0.01273  	0.04548  	0.17431  	-0.1353  	-0.1364  	0.24650  	0.19829  	0.05579  	-0.0352  	0.10576  	0.02135  	-0.0558  	-0.0182  	0.14809  	0.05371  	-0.0440  	-0.0343  	-0.0411  	-0.0217  	0.00667  	-0.0192  	-0.0072  	-0.0171  	-0.0237  	0.00082  	-0.0224  	-0.0276  	0.01457  	0.00688  	0.01140  	0.06246  	-0.0898  	0.11526  	0.01423  	-0.0303  	1.01649  	
-0.1588  	0.21147  	-0.2166  	-0.0863  	0.31792  	-0.7846  	-0.0529  	0.27442  	0.19988  	-0.0498  	0.74028  	0.94137  	-0.0185  	-0.1970  	-1.0818  	0.36354  	0.18350  	-0.0093  	0.22396  	0.31889  	-0.1122  	0.45493  	-0.1370  	0.52149  	-0.3254  	0.26649  	0.38288  	-0.2306  	-0.3490  	-0.1409  	0.02848  	0.01139  	0.43525  	-0.0345  	0.04545  	0.03699  	0.18865  	-0.1474  	-0.1349  	0.24214  	0.19528  	0.07727  	-0.0207  	0.10997  	0.00864  	-0.0530  	-0.0147  	0.13440  	0.05015  	-0.0372  	-0.0314  	-0.0484  	-0.0286  	0.01149  	-0.0303  	-0.0165  	-0.0040  	-0.0227  	-0.0038  	-0.0156  	-0.0379  	0.01872  	0.02097  	0.01479  	0.05648  	-0.0908  	0.11745  	0.01252  	-0.0290  	0.99965  	
0.03180  	0.28959  	-0.0394  	-0.1514  	0.18723  	-0.6353  	-0.0397  	0.35911  	0.23801  	-0.1088  	0.68398  	0.89648  	-0.0484  	-0.0952  	-1.0711  	0.38817  	0.24222  	0.02126  	0.28782  	0.24842  	0.02395  	0.54560  	-0.0722  	0.54726  	-0.3205  	0.24103  	0.48933  	-0.3784  	-0.4522  	-0.1589  	0.04006  	0.02300  	0.41344  	-0.0611  	0.03069  	-0.0404  	0.28456  	-0.0918  	-0.1512  	0.23436  	0.25484  	0.05241  	0.01798  	0.14643  	0.02104  	-0.0415  	-0.0416  	0.13885  	0.04044  	-0.0274  	-0.0570  	-0.0456  	-0.0304  	0.01274  	-0.0271  	-0.0077  	-0.0176  	-0.0218  	0.00229  	-0.0249  	-0.0442  	0.02174  	0.00535  	0.00548  	0.04874  	-0.0922  	0.11834  	0.01103  	-0.0271  	0.97520  	
-0.1795  	0.24974  	-0.1328  	-0.2775  	0.19252  	-0.7105  	-0.0342  	0.22403  	0.21923  	-0.0385  	0.73232  	0.84765  	-0.1481  	-0.3752  	-1.1646  	0.36598  	0.22788  	0.00176  	0.29475  	0.24815  	-0.0309  	0.48172  	-0.0395  	0.52375  	-0.3221  	0.22316  	0.45408  	-0.3448  	-0.4637  	-0.1636  	0.04829  	0.03809  	0.36560  	-0.0547  	-0.0222  	0.02160  	0.29257  	-0.0962  	-0.1360  	0.23284  	0.23982  	0.04204  	0.00947  	0.13051  	0.03124  	-0.0426  	-0.0451  	0.13735  	0.04027  	-0.0415  	-0.0389  	-0.0413  	-0.0285  	0.00525  	-0.0219  	-0.0124  	-0.0094  	-0.0047  	-0.0037  	-0.0262  	-0.0407  	0.01306  	0.01326  	0.00908  	0.03951  	-0.0943  	0.11689  	0.00935  	-0.0257  	0.97384  	
-0.3571  	0.18268  	-0.1226  	-0.6585  	-0.0358  	-0.8213  	-0.0658  	0.20245  	0.16854  	-0.0157  	0.86915  	0.61501  	-0.2057  	-0.5160  	-1.3649  	0.25854  	0.28142  	-0.0218  	0.27811  	0.19453  	-0.0232  	0.47910  	0.02756  	0.53097  	-0.2853  	0.25179  	0.49074  	-0.4011  	-0.5108  	-0.2176  	0.02752  	0.06040  	0.34017  	-0.0755  	-0.0449  	0.06009  	0.33989  	-0.0907  	-0.1571  	0.18883  	0.27144  	0.02404  	-0.0193  	0.12527  	0.02835  	-0.0538  	-0.0384  	0.12314  	0.04019  	-0.0319  	-0.0442  	-0.0409  	-0.0241  	0.00672  	-0.0222  	-0.0107  	-0.0141  	-0.0156  	0.00401  	-0.0250  	-0.0330  	0.01581  	0.01421  	0.01688  	0.03061  	-0.0955  	0.11471  	0.00841  	-0.0247  	0.97293  	
-0.2455  	0.20956  	-0.0373  	-0.5943  	-0.0876  	-0.6603  	-0.0459  	0.16269  	0.18629  	-0.1213  	0.73002  	0.62476  	-0.1598  	-0.5275  	-1.2423  	0.34996  	0.32727  	-0.0492  	0.29427  	0.16758  	-0.0428  	0.48913  	0.06170  	0.56270  	-0.2818  	0.25727  	0.59445  	-0.4291  	-0.4720  	-0.1982  	0.07105  	0.07007  	0.35441  	-0.0799  	-0.0872  	0.04069  	0.31597  	-0.0793  	-0.1636  	0.24220  	0.29538  	0.03201  	0.01810  	0.14147  	0.02059  	-0.0594  	-0.0308  	0.14365  	0.03166  	-0.0435  	-0.0406  	-0.0379  	-0.0288  	0.00375  	-0.0217  	-0.0100  	-0.0193  	-0.0275  	0.00197  	-0.0227  	-0.0326  	0.02183  	0.01479  	0.01949  	0.02166  	-0.0955  	0.11229  	0.00765  	-0.0243  	0.97016  	
0.01195  	0.24974  	0.04101  	-0.3470  	0.03721  	-0.5877  	-0.0592  	0.19769  	0.21179  	-0.0963  	0.56880  	0.70718  	-0.1198  	-0.5276  	-1.2414  	0.46558  	0.29958  	-0.0090  	0.27769  	0.20093  	-0.1293  	0.47277  	0.00394  	0.52361  	-0.3340  	0.23835  	0.47773  	-0.3908  	-0.4466  	-0.1912  	0.04435  	0.09902  	0.37356  	-0.0650  	-0.0884  	0.04509  	0.26419  	-0.0827  	-0.1388  	0.27885  	0.29680  	0.02534  	0.03426  	0.17266  	0.00986  	-0.0565  	-0.0313  	0.15357  	0.05796  	-0.0443  	-0.0404  	-0.0408  	-0.0259  	0.00166  	-0.0137  	-0.0141  	-0.0227  	-0.0210  	3.08081  	-0.0301  	-0.0364  	0.01749  	0.01616  	0.01936  	0.01380  	-0.0937  	0.11048  	0.00721  	-0.0231  	0.95150  	
0.05104  	0.27132  	0.10298  	-0.4128  	-0.0483  	-0.6340  	-0.0409  	0.16929  	0.15051  	0.01479  	0.68492  	0.67230  	-0.1460  	-0.5145  	-1.3781  	0.49290  	0.22731  	0.02515  	0.25016  	0.21403  	-0.1800  	0.48195  	-0.0577  	0.48749  	-0.3001  	0.22941  	0.44583  	-0.3579  	-0.4051  	-0.1773  	0.03566  	0.10081  	0.35253  	-0.0608  	-0.0687  	0.12333  	0.26073  	-0.0803  	-0.1396  	0.25693  	0.29914  	0.02650  	0.04710  	0.15891  	0.01285  	-0.0611  	-0.0297  	0.15612  	0.06387  	-0.0529  	-0.0375  	-0.0441  	-0.0218  	-0.0060  	-0.0135  	-0.0274  	-0.0154  	-0.0168  	-0.0102  	-0.0342  	-0.0419  	0.01487  	0.03374  	0.02239  	0.00774  	-0.0915  	0.10852  	0.00654  	-0.0223  	0.95120  	
-0.2128  	0.23131  	-0.0545  	-0.4549  	-0.0154  	-0.8102  	-0.0376  	0.15617  	0.17150  	-0.0188  	0.73299  	0.63552  	-0.1768  	-0.5158  	-1.3922  	0.43520  	0.26199  	-0.0132  	0.29205  	0.17989  	-0.1195  	0.49354  	-0.0677  	0.54489  	-0.2579  	0.23527  	0.51194  	-0.4419  	-0.4464  	-0.1448  	0.03195  	0.07929  	0.33282  	-0.0624  	-0.0164  	0.14265  	0.29342  	-0.0849  	-0.1517  	0.23535  	0.29201  	0.04361  	-0.0075  	0.12750  	0.01841  	-0.0589  	-0.0334  	0.15300  	0.05644  	-0.0426  	-0.0409  	-0.0398  	-0.0283  	0.00483  	-0.0232  	-0.0156  	-0.0239  	-0.0150  	-0.0053  	-0.0300  	-0.0376  	0.01755  	0.03071  	0.01477  	0.00305  	-0.0878  	0.10646  	0.00615  	-0.0217  	0.93931  	
-0.3990  	0.17391  	-0.2218  	-0.4494  	0.06562  	-0.8897  	-0.0691  	0.19966  	0.15783  	-0.0500  	0.82906  	0.68717  	-0.1526  	-0.4331  	-1.2684  	0.29659  	0.26695  	-0.0640  	0.28453  	0.20039  	-0.0684  	0.48670  	-0.0295  	0.59604  	-0.2869  	0.24910  	0.50368  	-0.4963  	-0.4430  	-0.1658  	0.03099  	0.04845  	0.36051  	-0.0557  	0.00929  	0.07506  	0.31345  	-0.0856  	-0.1508  	0.22312  	0.22207  	0.07329  	-0.0358  	0.10902  	0.02906  	-0.0562  	-0.0313  	0.12918  	0.04192  	-0.0503  	-0.0446  	-0.0335  	-0.0253  	0.00614  	-0.0198  	-0.0160  	-0.0191  	-0.0244  	0.00221  	-0.0252  	-0.0272  	0.02358  	0.00868  	0.01678  	0.00016  	-0.0825  	0.10473  	0.00632  	-0.0216  	0.94311  	
-0.3892  	0.14298  	-0.2099  	-0.3910  	0.13476  	-0.8312  	-0.0311  	0.24492  	0.18437  	-0.0759  	0.90396  	0.81281  	-0.1323  	-0.3516  	-1.1798  	0.28636  	0.22894  	-0.0313  	0.23819  	0.29104  	-0.0404  	0.48469  	-0.0254  	0.60931  	-0.3672  	0.24854  	0.45553  	-0.3494  	-0.5096  	-0.2025  	0.05873  	0.03243  	0.41766  	-0.0426  	0.04796  	-0.0079  	0.29500  	-0.1154  	-0.1626  	0.22139  	0.19848  	0.07667  	-0.0483  	0.10529  	0.01842  	-0.0585  	-0.0257  	0.13128  	0.05843  	-0.0328  	-0.0336  	-0.0394  	-0.0326  	0.00195  	-0.0246  	-0.0067  	-0.0186  	-0.0195  	-0.0044  	-0.0291  	-0.0328  	0.01950  	0.01165  	0.01683  	-0.0068  	-0.0796  	0.10556  	0.00587  	-0.0216  	0.95686  	
-0.3814  	0.16471  	-0.2294  	-0.3907  	0.13173  	-0.9258  	-0.0267  	0.24632  	0.18163  	-0.0314  	0.94150  	0.83690  	-0.1134  	-0.3691  	-1.2442  	0.27210  	0.19253  	-0.0332  	0.24722  	0.31353  	-0.0351  	0.46461  	-0.0406  	0.56924  	-0.4030  	0.25972  	0.43057  	-0.2941  	-0.4698  	-0.2062  	0.05091  	0.02243  	0.42482  	-0.0525  	0.02966  	-0.0023  	0.28385  	-0.1276  	-0.1598  	0.21508  	0.21108  	0.08043  	-0.0470  	0.10131  	0.03196  	-0.0543  	-0.0296  	0.12683  	0.05038  	-0.0325  	-0.0455  	-0.0420  	-0.0310  	0.00029  	-0.0301  	-0.0126  	-0.0156  	-0.0163  	0.00543  	-0.0292  	-0.0348  	0.02418  	0.00561  	0.01323  	-0.0083  	-0.0758  	0.10546  	0.00485  	-0.0207  	0.96326  	
-0.3854  	0.15518  	-0.2406  	-0.4944  	0.07890  	-0.9701  	-0.0563  	0.24368  	0.18429  	0.02005  	0.94346  	0.78723  	-0.1345  	-0.4045  	-1.3539  	0.26478  	0.20564  	-0.0145  	0.25722  	0.32437  	-0.0296  	0.44506  	-0.0586  	0.54402  	-0.3841  	0.26853  	0.41071  	-0.3035  	-0.4534  	-0.2009  	0.04430  	0.02717  	0.41577  	-0.0514  	0.01005  	0.01080  	0.28492  	-0.1260  	-0.1489  	0.21929  	0.22152  	0.06514  	-0.0474  	0.11251  	0.03186  	-0.0552  	-0.0283  	0.12219  	0.04493  	-0.0308  	-0.0413  	-0.0444  	-0.0226  	0.00438  	-0.0294  	-0.0099  	-0.0152  	-0.0193  	0.00337  	-0.0182  	-0.0342  	0.02652  	0.00175  	0.01251  	-0.0041  	-0.0718  	0.10469  	0.00360  	-0.0197  	0.96333  	
